,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,encoder,encoder,encoder,encoder,encoder,encoder,encoder,encoder,"encoder:Marker1","encoder:Marker1","encoder:Marker1","encoder:Marker1","encoder:Marker2","encoder:Marker2","encoder:Marker2","encoder:Marker2","encoder:Marker3","encoder:Marker3","encoder:Marker3","encoder:Marker3","encoder:Marker4","encoder:Marker4","encoder:Marker4","encoder:Marker4",encoder:Marker1,encoder:Marker1,encoder:Marker1,encoder:Marker2,encoder:Marker2,encoder:Marker2,encoder:Marker3,encoder:Marker3,encoder:Marker3,encoder:Marker4,encoder:Marker4,encoder:Marker4
,ID,"18A7D105CFC211ED20C8B848E828B4","18A7D105CFC211ED20C8B848E828B4","18A7D105CFC211ED20C8B848E828B4","18A7D105CFC211ED20C8B848E828B4","18A7D105CFC211ED20C8B848E828B4","18A7D105CFC211ED20C8B848E828B4","18A7D105CFC211ED20C8B848E828B4","18A7D105CFC211ED20C8B848E828B4","18A7D105CFC211ED20C8B848E828B4","18A7D105CFC211ED20C8B848E828B4","18A7D105CFC211ED20C8B848E828B4","18A7D105CFC211ED20C8B848E828B4","18A7D105CFC211ED20C8B848E828B4","18A7D105CFC211ED20C8B848E828B4","18A7D105CFC211ED20C8B848E828B4","18A7D105CFC211ED20C8B848E828B4","18A7D105CFC211ED20C8B848E828B4","18A7D105CFC211ED20C8B848E828B4","18A7D105CFC211ED20C8B848E828B4","18A7D105CFC211ED20C8B848E828B4","18A7D105CFC211ED20C8B848E828B4","18A7D105CFC211ED20C8B848E828B4","18A7D105CFC211ED20C8B848E828B4","18A7D105CFC211ED20C8B848E828B4","C3B90","C3B90","C3B90","C3BA0","C3BA0","C3BA0","C3BB0","C3BB0","C3BB0","C3C10","C3C10","C3C10"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
740,7.400000,0.014735,-0.144510,-0.024436,-0.989092,-0.028802,0.066165,0.078139,0.000182,0.017422,0.064868,0.007999,0.988959,-0.043127,0.068712,0.105139,0.936219,-0.069291,0.067498,0.055639,0.963466,-0.020213,0.063583,0.143779,0.936477,0.017462,0.064862,0.007982,-0.043245,0.068863,0.105307,-0.069201,0.067427,0.055730,-0.020226,0.063509,0.143536
741,7.410000,0.014575,-0.144506,-0.024403,-0.989096,-0.028810,0.066136,0.078142,0.000177,0.017414,0.064854,0.008002,0.991054,-0.043134,0.068676,0.105143,0.950208,-0.069298,0.067480,0.055643,0.964586,-0.020221,0.063532,0.143781,0.940998,0.017445,0.064849,0.007985,-0.043229,0.068766,0.105293,-0.069205,0.067435,0.055740,-0.020251,0.063492,0.143551
742,7.420000,0.014545,-0.144521,-0.024450,-0.989093,-0.028812,0.066160,0.078141,0.000170,0.017409,0.064887,0.007999,0.990807,-0.043136,0.068696,0.105142,0.946709,-0.069302,0.067502,0.055643,0.966285,-0.020221,0.063553,0.143779,0.941372,0.017442,0.064883,0.007982,-0.043223,0.068816,0.105296,-0.069218,0.067444,0.055731,-0.020250,0.063496,0.143554
743,7.430000,0.014804,-0.144466,-0.024625,-0.989093,-0.028797,0.066160,0.078152,0.000168,0.017434,0.064875,0.008016,0.986050,-0.043125,0.068703,0.105150,0.951220,-0.069284,0.067475,0.055649,0.968195,-0.020212,0.063586,0.143792,0.947210,0.017479,0.064869,0.007984,-0.043232,0.068774,0.105297,-0.069204,0.067440,0.055742,-0.020230,0.063555,0.143584
744,7.440000,0.014508,-0.144440,-0.024686,-0.989099,-0.028809,0.066154,0.078143,0.000167,0.017423,0.064913,0.008007,0.992138,-0.043139,0.068680,0.105142,0.949392,-0.069296,0.067481,0.055639,0.968668,-0.020227,0.063541,0.143782,0.940855,0.017454,0.064908,0.008007,-0.043226,0.068791,0.105288,-0.069220,0.067428,0.055724,-0.020246,0.063489,0.143552
745,7.450000,0.014766,-0.144484,-0.024520,-0.989093,-0.028804,0.066168,0.078158,0.000172,0.017424,0.064876,0.008020,0.989252,-0.043130,0.068713,0.105157,0.942025,-0.069291,0.067493,0.055656,0.972943,-0.020217,0.063590,0.143798,0.943034,0.017462,0.064870,0.008000,-0.043226,0.068822,0.105338,-0.069218,0.067441,0.055717,-0.020231,0.063539,0.143577
746,7.460000,0.014692,-0.144427,-0.024650,-0.989099,-0.028801,0.066157,0.078143,0.000164,0.017434,0.064889,0.008010,0.987342,-0.043131,0.068693,0.105141,0.950514,-0.069287,0.067476,0.055637,0.972062,-0.020220,0.063568,0.143783,0.946247,0.017479,0.064883,0.007987,-0.043230,0.068769,0.105294,-0.069218,0.067440,0.055718,-0.020235,0.063535,0.143572
747,7.470000,0.014575,-0.144462,-0.024329,-0.989104,-0.028812,0.066138,0.078139,0.000168,0.017418,0.064849,0.008003,0.991904,-0.043138,0.068681,0.105138,0.949167,-0.069298,0.067488,0.055636,0.967632,-0.020229,0.063535,0.143779,0.941622,0.017449,0.064844,0.007996,-0.043230,0.068787,0.105285,-0.069217,0.067437,0.055723,-0.020250,0.063485,0.143552
748,7.480000,0.014605,-0.144547,-0.024250,-0.989093,-0.028814,0.066132,0.078147,0.000175,0.017404,0.064830,0.008003,0.989700,-0.043136,0.068679,0.105148,0.946455,-0.069304,0.067486,0.055650,0.964504,-0.020220,0.063533,0.143785,0.941795,0.017435,0.064825,0.007976,-0.043229,0.068783,0.105310,-0.069206,0.067434,0.055740,-0.020255,0.063485,0.143560
749,7.490000,0.014544,-0.144460,-0.024411,-0.989103,-0.028807,0.066152,0.078135,0.000175,0.017423,0.064875,0.007999,0.988221,-0.043134,0.068690,0.105134,0.944420,-0.069293,0.067497,0.055632,0.967631,-0.020224,0.063544,0.143775,0.940488,0.017465,0.064870,0.007977,-0.043224,0.068811,0.105298,-0.069218,0.067439,0.055720,-0.020251,0.063487,0.143545
750,7.500000,0.014578,-0.144457,-0.024444,-0.989102,-0.028804,0.066144,0.078150,0.000181,0.017426,0.064867,0.008014,0.990652,-0.043132,0.068683,0.105149,0.946383,-0.069291,0.067485,0.055647,0.965937,-0.020221,0.063541,0.143790,0.937874,0.017461,0.064862,0.008001,-0.043220,0.068791,0.105312,-0.069206,0.067432,0.055739,-0.020253,0.063491,0.143549
751,7.510000,0.014660,-0.144490,-0.024373,-0.989097,-0.028815,0.066151,0.078146,0.000178,0.017411,0.064856,0.008008,0.990652,-0.043140,0.068696,0.105146,0.946383,-0.069303,0.067493,0.055646,0.965937,-0.020228,0.063559,0.143786,0.937874,0.017445,0.064851,0.007994,-0.043244,0.068824,0.105310,-0.069211,0.067432,0.055733,-0.020249,0.063498,0.143548
752,7.520000,0.014975,-0.144446,-0.024827,-0.989088,-0.028808,0.066156,0.078148,0.000156,0.017426,0.064872,0.008014,0.990913,-0.043138,0.068700,0.105145,0.941957,-0.069295,0.067447,0.055643,0.964871,-0.020224,0.063605,0.143790,0.938321,0.017461,0.064867,0.007998,-0.043242,0.068823,0.105305,-0.069217,0.067389,0.055710,-0.020232,0.063544,0.143580
753,7.530000,0.014552,-0.144398,-0.024498,-0.989109,-0.028806,0.066153,0.078149,0.000178,0.017433,0.064886,0.008019,0.990213,-0.043137,0.068688,0.105147,0.943274,-0.069290,0.067491,0.055642,0.970609,-0.020231,0.063546,0.143790,0.945296,0.017482,0.064880,0.007991,-0.043236,0.068807,0.105323,-0.069222,0.067435,0.055721,-0.020250,0.063489,0.143563
754,7.540000,0.014912,-0.144570,-0.024344,-0.989083,-0.028810,0.066149,0.078160,0.000165,0.017406,0.064818,0.008015,0.985667,-0.043132,0.068708,0.105161,0.941329,-0.069301,0.067479,0.055665,0.970241,-0.020214,0.063591,0.143800,0.941228,0.017445,0.064813,0.007979,-0.043240,0.068807,0.105327,-0.069210,0.067431,0.055744,-0.020235,0.063545,0.143591
755,7.550000,0.014509,-0.144408,-0.024348,-0.989112,-0.028808,0.066140,0.078147,0.000167,0.017430,0.064862,0.008015,0.986589,-0.043137,0.068679,0.105145,0.944517,-0.069292,0.067492,0.055640,0.967645,-0.020232,0.063528,0.143787,0.946228,0.017466,0.064856,0.007998,-0.043229,0.068774,0.105303,-0.069214,0.067446,0.055721,-0.020255,0.063484,0.143566
756,7.560000,0.014735,-0.144412,-0.024682,-0.989100,-0.028813,0.066138,0.078126,0.000163,0.017425,0.064868,0.007994,0.989837,-0.043144,0.068676,0.105123,0.948577,-0.069298,0.067453,0.055619,0.969583,-0.020234,0.063555,0.143767,0.943200,0.017461,0.064864,0.007976,-0.043227,0.068796,0.105284,-0.069229,0.067395,0.055688,-0.020256,0.063497,0.143554
757,7.570000,0.014723,-0.144487,-0.024585,-0.989092,-0.028818,0.066133,0.078129,0.000179,0.017409,0.064854,0.007991,0.989788,-0.043145,0.068674,0.105128,0.945542,-0.069306,0.067456,0.055628,0.971550,-0.020230,0.063550,0.143769,0.944576,0.017452,0.064849,0.007958,-0.043236,0.068807,0.105323,-0.069236,0.067393,0.055685,-0.020252,0.063486,0.143550
758,7.580000,0.014546,-0.144406,-0.024503,-0.989108,-0.028818,0.066165,0.078153,0.000183,0.017420,0.064899,0.008022,0.986446,-0.043148,0.068699,0.105151,0.936939,-0.069302,0.067503,0.055646,0.972384,-0.020241,0.063557,0.143794,0.942817,0.017473,0.064892,0.007987,-0.043268,0.068826,0.105343,-0.069224,0.067444,0.055721,-0.020251,0.063496,0.143563
759,7.590000,0.014589,-0.144408,-0.024628,-0.989104,-0.028822,0.066148,0.078135,0.000177,0.017416,0.064891,0.008003,0.984168,-0.043153,0.068680,0.105133,0.935251,-0.069306,0.067475,0.055628,0.969244,-0.020244,0.063546,0.143775,0.940234,0.017461,0.064885,0.007978,-0.043257,0.068814,0.105311,-0.069231,0.067412,0.055703,-0.020260,0.063481,0.143546
760,7.600000,0.014958,-0.144504,-0.024592,-0.989085,-0.028812,0.066157,0.078148,0.000170,0.017413,0.064849,0.008009,0.986941,-0.043138,0.068709,0.105146,0.938390,-0.069301,0.067466,0.055647,0.969022,-0.020222,0.063604,0.143789,0.940359,0.017450,0.064843,0.007991,-0.043234,0.068831,0.105334,-0.069235,0.067408,0.055690,-0.020229,0.063545,0.143575
761,7.610000,0.014781,-0.144422,-0.024745,-0.989096,-0.028800,0.066163,0.078149,0.000157,0.017437,0.064895,0.008016,0.989708,-0.043130,0.068701,0.105146,0.939128,-0.069285,0.067471,0.055642,0.975636,-0.020219,0.063586,0.143790,0.944614,0.017474,0.064890,0.007986,-0.043233,0.068792,0.105288,-0.069200,0.067427,0.055727,-0.020239,0.063544,0.143592
762,7.620000,0.014561,-0.144508,-0.024209,-0.989100,-0.028810,0.066144,0.078135,0.000166,0.017414,0.064843,0.007995,0.988084,-0.043133,0.068690,0.105136,0.950663,-0.069298,0.067503,0.055636,0.968022,-0.020222,0.063539,0.143774,0.949284,0.017456,0.064838,0.007959,-0.043225,0.068808,0.105294,-0.069217,0.067447,0.055722,-0.020252,0.063483,0.143566
763,7.630000,0.014717,-0.144432,-0.024627,-0.989099,-0.028811,0.066145,0.078139,0.000168,0.017424,0.064871,0.008005,0.988234,-0.043140,0.068683,0.105137,0.937812,-0.069297,0.067464,0.055633,0.967174,-0.020230,0.063560,0.143780,0.941655,0.017463,0.064866,0.007979,-0.043240,0.068833,0.105309,-0.069215,0.067394,0.055708,-0.020251,0.063486,0.143559
764,7.640000,0.014487,-0.144426,-0.024546,-0.989105,-0.028812,0.066149,0.078145,0.000172,0.017423,0.064895,0.008011,0.993221,-0.043142,0.068679,0.105144,0.949054,-0.069298,0.067488,0.055640,0.966664,-0.020232,0.063534,0.143785,0.940189,0.017448,0.064890,0.008018,-0.043240,0.068792,0.105283,-0.069212,0.067434,0.055727,-0.020245,0.063480,0.143552
765,7.650000,0.014762,-0.144550,-0.024538,-0.989083,-0.028806,0.066149,0.078140,0.000160,0.017412,0.064859,0.007996,0.985552,-0.043129,0.068693,0.105141,0.950249,-0.069297,0.067473,0.055643,0.970794,-0.020210,0.063570,0.143779,0.949618,0.017455,0.064853,0.007957,-0.043228,0.068762,0.105299,-0.069217,0.067439,0.055722,-0.020233,0.063540,0.143581
766,7.660000,0.014856,-0.144551,-0.024405,-0.989085,-0.028810,0.066141,0.078145,0.000153,0.017408,0.064825,0.008001,0.988867,-0.043133,0.068695,0.105145,0.950896,-0.069300,0.067469,0.055648,0.972058,-0.020215,0.063575,0.143785,0.949927,0.017442,0.064819,0.007973,-0.043228,0.068763,0.105303,-0.069219,0.067436,0.055717,-0.020235,0.063546,0.143588
767,7.670000,0.014750,-0.144445,-0.024448,-0.989101,-0.028803,0.066152,0.078150,0.000153,0.017430,0.064855,0.008016,0.989331,-0.043132,0.068699,0.105148,0.949451,-0.069289,0.067484,0.055645,0.971828,-0.020222,0.063572,0.143791,0.948392,0.017467,0.064849,0.007996,-0.043227,0.068798,0.105296,-0.069217,0.067437,0.055718,-0.020236,0.063526,0.143590
768,7.680000,0.014575,-0.144454,-0.024621,-0.989098,-0.028804,0.066139,0.078138,0.000180,0.017427,0.064883,0.008002,0.988667,-0.043132,0.068671,0.105138,0.948438,-0.069291,0.067468,0.055635,0.965691,-0.020220,0.063536,0.143778,0.940765,0.017465,0.064877,0.007978,-0.043229,0.068756,0.105299,-0.069201,0.067426,0.055731,-0.020250,0.063498,0.143546
769,7.690000,0.014834,-0.144475,-0.024537,-0.989093,-0.028805,0.066165,0.078154,0.000169,0.017424,0.064867,0.008018,0.991280,-0.043132,0.068713,0.105153,0.944520,-0.069292,0.067485,0.055652,0.967412,-0.020219,0.063596,0.143795,0.941231,0.017457,0.064861,0.008008,-0.043238,0.068829,0.105309,-0.069206,0.067430,0.055733,-0.020232,0.063540,0.143567
770,7.700000,0.014901,-0.144466,-0.024791,-0.989087,-0.028806,0.066153,0.078136,0.000146,0.017425,0.064874,0.008000,0.987037,-0.043135,0.068695,0.105134,0.949069,-0.069294,0.067450,0.055633,0.975084,-0.020220,0.063592,0.143777,0.952886,0.017466,0.064869,0.007969,-0.043230,0.068789,0.105288,-0.069228,0.067406,0.055694,-0.020231,0.063547,0.143595
771,7.710000,0.014535,-0.144434,-0.024323,-0.989109,-0.028811,0.066152,0.078142,0.000173,0.017423,0.064867,0.008009,0.984173,-0.043139,0.068693,0.105141,0.939079,-0.069296,0.067505,0.055637,0.967337,-0.020232,0.063544,0.143783,0.942724,0.017473,0.064862,0.007970,-0.043247,0.068826,0.105314,-0.069218,0.067442,0.055721,-0.020252,0.063480,0.143564
772,7.720000,0.014586,-0.144477,-0.024414,-0.989099,-0.028812,0.066123,0.078135,0.000175,0.017416,0.064842,0.007997,0.989229,-0.043138,0.068663,0.105135,0.948184,-0.069299,0.067466,0.055634,0.966183,-0.020227,0.063521,0.143775,0.941986,0.017452,0.064837,0.007975,-0.043236,0.068756,0.105292,-0.069211,0.067421,0.055725,-0.020253,0.063479,0.143548
773,7.730000,0.014872,-0.144416,-0.024853,-0.989093,-0.028806,0.066164,0.078144,0.000166,0.017431,0.064896,0.008012,0.987666,-0.043138,0.068702,0.105141,0.939988,-0.069292,0.067458,0.055637,0.975141,-0.020226,0.063599,0.143786,0.945431,0.017476,0.064890,0.007991,-0.043247,0.068820,0.105320,-0.069228,0.067404,0.055690,-0.020226,0.063542,0.143575
774,7.740000,0.014764,-0.144484,-0.024591,-0.989091,-0.028804,0.066160,0.078145,0.000161,0.017424,0.064876,0.008007,0.987437,-0.043131,0.068702,0.105144,0.950764,-0.069292,0.067479,0.055644,0.965945,-0.020216,0.063581,0.143785,0.948980,0.017460,0.064871,0.007973,-0.043232,0.068794,0.105285,-0.069201,0.067435,0.055735,-0.020242,0.063538,0.143587
775,7.750000,0.014505,-0.144404,-0.024496,-0.989109,-0.028804,0.066157,0.078138,0.000175,0.017434,0.064895,0.008006,0.987553,-0.043134,0.068690,0.105136,0.948897,-0.069288,0.067498,0.055631,0.968036,-0.020227,0.063544,0.143778,0.942074,0.017480,0.064890,0.007987,-0.043230,0.068790,0.105286,-0.069216,0.067451,0.055725,-0.020249,0.063498,0.143552
776,7.760000,0.014821,-0.144448,-0.024682,-0.989094,-0.028808,0.066177,0.078161,0.000169,0.017425,0.064896,0.008027,0.987553,-0.043137,0.068719,0.105159,0.948897,-0.069294,0.067487,0.055657,0.968036,-0.020224,0.063606,0.143802,0.942074,0.017453,0.064891,0.008025,-0.043238,0.068840,0.105315,-0.069209,0.067429,0.055731,-0.020235,0.063547,0.143573
777,7.770000,0.014716,-0.144459,-0.024655,-0.989094,-0.028801,0.066157,0.078150,0.000161,0.017430,0.064886,0.008014,0.993001,-0.043130,0.068695,0.105149,0.944485,-0.069288,0.067475,0.055647,0.968313,-0.020217,0.063572,0.143790,0.940722,0.017478,0.064881,0.007982,-0.043228,0.068759,0.105292,-0.069220,0.067444,0.055734,-0.020234,0.063544,0.143592
778,7.780000,0.014769,-0.144421,-0.024445,-0.989104,-0.028819,0.066137,0.078143,0.000177,0.017418,0.064836,0.008011,0.985444,-0.043149,0.068685,0.105140,0.953645,-0.069303,0.067467,0.055636,0.971417,-0.020241,0.063559,0.143784,0.949813,0.017460,0.064831,0.007984,-0.043260,0.068847,0.105329,-0.069223,0.067391,0.055701,-0.020252,0.063478,0.143556
779,7.790000,0.014851,-0.144487,-0.024544,-0.989091,-0.028801,0.066171,0.078148,0.000164,0.017426,0.064871,0.008010,0.987397,-0.043128,0.068719,0.105146,0.931663,-0.069289,0.067489,0.055646,0.967934,-0.020214,0.063604,0.143788,0.939488,0.017476,0.064865,0.007965,-0.043240,0.068828,0.105313,-0.069209,0.067438,0.055726,-0.020231,0.063552,0.143587
780,7.800000,0.014516,-0.144457,-0.024479,-0.989102,-0.028805,0.066149,0.078135,0.000175,0.017425,0.064884,0.007998,0.983080,-0.043133,0.068684,0.105134,0.942806,-0.069292,0.067491,0.055632,0.968927,-0.020222,0.063538,0.143774,0.947875,0.017472,0.064879,0.007968,-0.043230,0.068792,0.105289,-0.069215,0.067439,0.055728,-0.020248,0.063487,0.143554
781,7.810000,0.014575,-0.144454,-0.024268,-0.989107,-0.028805,0.066154,0.078127,0.000173,0.017426,0.064858,0.007992,0.985899,-0.043132,0.068699,0.105126,0.946921,-0.069291,0.067508,0.055623,0.966506,-0.020224,0.063551,0.143767,0.943132,0.017475,0.064853,0.007961,-0.043227,0.068822,0.105285,-0.069218,0.067450,0.055715,-0.020249,0.063492,0.143548
782,7.820000,0.014589,-0.144500,-0.024410,-0.989096,-0.028805,0.066146,0.078148,0.000172,0.017420,0.064864,0.008008,0.985520,-0.043130,0.068686,0.105149,0.944315,-0.069293,0.067489,0.055649,0.967356,-0.020217,0.063545,0.143787,0.942795,0.017452,0.064859,0.007992,-0.043223,0.068812,0.105298,-0.069204,0.067428,0.055742,-0.020245,0.063484,0.143561
783,7.830000,0.014505,-0.144467,-0.024107,-0.989110,-0.028806,0.066161,0.078157,0.000185,0.017423,0.064856,0.008021,0.990913,-0.043131,0.068708,0.105157,0.945871,-0.069291,0.067531,0.055655,0.964257,-0.020223,0.063549,0.143797,0.940926,0.017451,0.064851,0.007994,-0.043243,0.068828,0.105314,-0.069177,0.067473,0.055755,-0.020253,0.063492,0.143566
784,7.840000,0.014719,-0.144421,-0.024946,-0.989092,-0.028810,0.066160,0.078148,0.000192,0.017426,0.064922,0.008015,0.990385,-0.043142,0.068687,0.105146,0.943217,-0.069297,0.067456,0.055643,0.959340,-0.020229,0.063575,0.143789,0.940041,0.017468,0.064915,0.008010,-0.043257,0.068837,0.105355,-0.069228,0.067387,0.055690,-0.020224,0.063501,0.143538
785,7.850000,0.014671,-0.144460,-0.024709,-0.989093,-0.028818,0.066150,0.078137,0.000166,0.017413,0.064891,0.008000,0.989318,-0.043146,0.068684,0.105136,0.929675,-0.069305,0.067467,0.055634,0.972815,-0.020233,0.063559,0.143777,0.934592,0.017446,0.064887,0.007979,-0.043240,0.068830,0.105312,-0.069227,0.067398,0.055694,-0.020250,0.063487,0.143562
786,7.860000,0.014636,-0.144407,-0.024530,-0.989106,-0.028806,0.066148,0.078147,0.000174,0.017432,0.064874,0.008015,0.990001,-0.043137,0.068686,0.105144,0.938231,-0.069291,0.067480,0.055639,0.969953,-0.020229,0.063553,0.143787,0.943260,0.017464,0.064869,0.008009,-0.043224,0.068794,0.105311,-0.069214,0.067428,0.055716,-0.020252,0.063502,0.143550
787,7.870000,0.014459,-0.144400,-0.024574,-0.989109,-0.028800,0.066146,0.078140,0.000169,0.017438,0.064898,0.008009,0.991670,-0.043131,0.068673,0.105138,0.945738,-0.069284,0.067484,0.055633,0.969847,-0.020223,0.063526,0.143780,0.939078,0.017480,0.064893,0.007991,-0.043211,0.068744,0.105283,-0.069219,0.067449,0.055724,-0.020251,0.063496,0.143562
788,7.880000,0.014504,-0.144423,-0.024659,-0.989102,-0.028802,0.066145,0.078141,0.000179,0.017433,0.064902,0.008007,0.988734,-0.043132,0.068672,0.105140,0.948208,-0.069287,0.067475,0.055636,0.965648,-0.020221,0.063532,0.143781,0.940761,0.017473,0.064897,0.007987,-0.043230,0.068769,0.105294,-0.069203,0.067428,0.055733,-0.020248,0.063488,0.143549
789,7.890000,0.014836,-0.144524,-0.024479,-0.989087,-0.028807,0.066164,0.078157,0.000160,0.017415,0.064858,0.008016,0.987628,-0.043132,0.068714,0.105157,0.945748,-0.069297,0.067488,0.055659,0.967904,-0.020216,0.063595,0.143797,0.947433,0.017451,0.064853,0.007983,-0.043239,0.068815,0.105316,-0.069207,0.067439,0.055737,-0.020235,0.063547,0.143593
790,7.900000,0.014577,-0.144423,-0.024494,-0.989105,-0.028805,0.066143,0.078141,0.000172,0.017430,0.064872,0.008009,0.991184,-0.043135,0.068680,0.105140,0.946852,-0.069290,0.067481,0.055636,0.966545,-0.020226,0.063540,0.143782,0.940634,0.017464,0.064867,0.007999,-0.043236,0.068789,0.105291,-0.069205,0.067428,0.055724,-0.020244,0.063488,0.143551
791,7.910000,0.014621,-0.144513,-0.024255,-0.989098,-0.028810,0.066144,0.078137,0.000185,0.017413,0.064840,0.007996,0.984023,-0.043133,0.068692,0.105137,0.938317,-0.069298,0.067497,0.055638,0.969123,-0.020221,0.063547,0.143776,0.940755,0.017463,0.064834,0.007957,-0.043236,0.068811,0.105327,-0.069221,0.067440,0.055715,-0.020246,0.063491,0.143547
792,7.920000,0.014850,-0.144510,-0.024447,-0.989090,-0.028804,0.066157,0.078133,0.000157,0.017420,0.064846,0.007993,0.987002,-0.043129,0.068709,0.105132,0.946443,-0.069293,0.067482,0.055633,0.971224,-0.020215,0.063590,0.143773,0.948545,0.017459,0.064841,0.007959,-0.043227,0.068808,0.105295,-0.069215,0.067435,0.055703,-0.020235,0.063544,0.143573
793,7.930000,0.014717,-0.144471,-0.024770,-0.989089,-0.028810,0.066174,0.078147,0.000146,0.017420,0.064916,0.008010,0.991185,-0.043138,0.068707,0.105146,0.952339,-0.069298,0.067483,0.055645,0.973123,-0.020222,0.063589,0.143787,0.950418,0.017452,0.064911,0.007996,-0.043236,0.068792,0.105286,-0.069224,0.067443,0.055713,-0.020230,0.063549,0.143593
794,7.940000,0.014559,-0.144383,-0.024459,-0.989112,-0.028808,0.066144,0.078140,0.000163,0.017433,0.064871,0.008011,0.990847,-0.043140,0.068681,0.105137,0.949132,-0.069291,0.067485,0.055631,0.969885,-0.020235,0.063538,0.143781,0.943592,0.017468,0.064866,0.008001,-0.043229,0.068789,0.105284,-0.069219,0.067433,0.055712,-0.020253,0.063487,0.143562
795,7.950000,0.014781,-0.144475,-0.024590,-0.989093,-0.028806,0.066160,0.078145,0.000154,0.017423,0.064874,0.008008,0.986922,-0.043133,0.068704,0.105144,0.951148,-0.069293,0.067479,0.055643,0.971542,-0.020220,0.063584,0.143786,0.950361,0.017467,0.064869,0.007979,-0.043234,0.068790,0.105287,-0.069222,0.067439,0.055722,-0.020233,0.063544,0.143591
796,7.960000,0.014908,-0.144575,-0.024470,-0.989079,-0.028806,0.066143,0.078146,0.000161,0.017409,0.064827,0.008001,0.988272,-0.043128,0.068697,0.105147,0.952361,-0.069298,0.067464,0.055651,0.968215,-0.020208,0.063584,0.143786,0.948733,0.017443,0.064822,0.007969,-0.043227,0.068762,0.105296,-0.069208,0.067432,0.055735,-0.020233,0.063557,0.143584
797,7.970000,0.014530,-0.144465,-0.024417,-0.989102,-0.028811,0.066154,0.078144,0.000180,0.017418,0.064880,0.008008,0.987252,-0.043138,0.068691,0.105144,0.940597,-0.069298,0.067500,0.055642,0.965153,-0.020227,0.063545,0.143784,0.938902,0.017461,0.064875,0.007980,-0.043237,0.068824,0.105314,-0.069214,0.067436,0.055733,-0.020255,0.063481,0.143550
798,7.980000,0.014681,-0.144404,-0.024628,-0.989103,-0.028814,0.066136,0.078126,0.000160,0.017425,0.064868,0.007995,0.989662,-0.043145,0.068673,0.105124,0.946820,-0.069298,0.067458,0.055619,0.972438,-0.020236,0.063547,0.143768,0.944491,0.017464,0.064863,0.007984,-0.043232,0.068792,0.105278,-0.069236,0.067402,0.055691,-0.020251,0.063489,0.143554
799,7.990000,0.014639,-0.144451,-0.024450,-0.989102,-0.028809,0.066149,0.078142,0.000179,0.017423,0.064866,0.008007,0.987285,-0.043137,0.068691,0.105141,0.940988,-0.069295,0.067487,0.055638,0.965058,-0.020227,0.063554,0.143783,0.939963,0.017465,0.064860,0.007979,-0.043246,0.068814,0.105310,-0.069206,0.067428,0.055729,-0.020249,0.063496,0.143551
800,8.000000,0.014594,-0.144466,-0.024387,-0.989102,-0.028806,0.066139,0.078149,0.000177,0.017423,0.064854,0.008012,0.991058,-0.043133,0.068680,0.105148,0.945766,-0.069293,0.067483,0.055646,0.966859,-0.020223,0.063538,0.143788,0.938719,0.017455,0.064849,0.007997,-0.043218,0.068791,0.105314,-0.069208,0.067429,0.055732,-0.020255,0.063486,0.143551
801,8.010000,0.014599,-0.144474,-0.024312,-0.989102,-0.028816,0.066145,0.078124,0.000165,0.017413,0.064851,0.007987,0.991058,-0.043142,0.068689,0.105124,0.945766,-0.069302,0.067495,0.055622,0.966859,-0.020231,0.063545,0.143764,0.938719,0.017453,0.064846,0.007956,-0.043244,0.068799,0.105267,-0.069218,0.067442,0.055716,-0.020255,0.063493,0.143558
802,8.020000,0.014883,-0.144532,-0.024441,-0.989086,-0.028804,0.066159,0.078138,0.000154,0.017417,0.064843,0.007997,0.987056,-0.043128,0.068713,0.105138,0.948033,-0.069294,0.067483,0.055640,0.965766,-0.020212,0.063596,0.143779,0.946598,0.017455,0.064838,0.007957,-0.043227,0.068813,0.105294,-0.069210,0.067435,0.055716,-0.020235,0.063549,0.143587
803,8.030000,0.014544,-0.144461,-0.024459,-0.989101,-0.028810,0.066146,0.078139,0.000179,0.017420,0.064875,0.008002,0.986253,-0.043137,0.068682,0.105139,0.947536,-0.069297,0.067488,0.055636,0.969221,-0.020226,0.063538,0.143779,0.950291,0.017460,0.064870,0.007972,-0.043236,0.068785,0.105285,-0.069206,0.067438,0.055743,-0.020259,0.063491,0.143557
